student_id,exercise_id,category,order,score,pass_status,grade,sex,mean_perception,time_spent,total_attempts,cumulative_passes,pass_rate
130,M3S201a,Multiplication,1,1,Pass,3,Gir,2.8,59.97543953312175,1,1,1.0
130,M3S201b,Multiplication,2,1,Pass,3,Gir,2.8,35.37803088522952,1,2,1.0
130,M3S201c,Multiplication,3,1,Pass,3,Gir,2.8,30.279689638485447,1,3,1.0
130,M3S201d,Multiplication,4,0,Fail,3,Gir,2.8,48.475976242088834,1,3,0.75
130,M3S201e,Multiplication,5,1,Pass,3,Gir,2.8,25.39185400062274,1,4,0.8
130,M3S201f,Multiplication,6,1,Pass,3,Gir,2.8,53.392863947288596,1,5,0.8333333333333334
130,M3S201g,Multiplication,7,1,Pass,3,Gir,2.8,37.14905414610751,1,6,0.8571428571428571
130,M3S201h,Multiplication,8,1,Pass,3,Gir,2.8,45.972194453553946,1,7,0.875
130,M3S201i,Multiplication,9,1,Pass,3,Gir,2.8,43.43198511865341,1,8,0.8888888888888888
130,M3S201j,Multiplication,10,0,Fail,3,Gir,2.8,39.98864123781118,1,8,0.8
130,M3S202,Subtraction,11,3,Pass,3,Gir,2.8,44.419772123815235,1,9,0.8181818181818182
130,M3S203,Division,12,1,Pass,3,Gir,2.8,22.985940662212016,1,10,0.8333333333333334
130,M3S501,Geometry,13,4,Pass,3,Gir,2.8,44.84213897375298,1,11,0.8461538461538461
130,M3S601,Data_Analysis,14,3,Pass,3,Gir,2.8,47.15755584486571,1,12,0.8571428571428571
130,M3S301,Missing_Numbers,15,3,Pass,3,Gir,2.8,54.69721628408231,1,13,0.8666666666666667
130,M3S204,Addition,16,4,Pass,3,Gir,2.8,57.56279255992611,1,14,0.875
130,M3S205,Subtraction,17,3,Pass,3,Gir,2.8,31.635031465654038,1,15,0.8823529411764706
130,M3S101,Word_Problems,18,2,Pass,3,Gir,2.8,45.599374959299496,1,16,0.8888888888888888
130,M3S206,Subtraction,19,3,Pass,3,Gir,2.8,52.72340982017231,1,17,0.8947368421052632
130,M3S207,Multiplication,20,3,Pass,3,Gir,2.8,43.25554675763209,1,18,0.9
130,M3S502,Geometry,21,3,Pass,3,Gir,2.8,53.849864725601755,1,19,0.9047619047619048
130,M3S302,Missing_Numbers,22,2,Pass,3,Gir,2.8,43.34361504810151,1,20,0.9090909090909091
130,M3S102,Logical_Reasoning,23,1,Pass,3,Gir,2.8,17.66853918398905,1,21,0.9130434782608695
130,M3S208,Division,24,1,Pass,3,Gir,2.8,17.35153868193173,1,22,0.9166666666666666
130,M3S602,Coding,25,0,Fail,3,Gir,2.8,48.93424980715794,1,22,0.88
131,M3S201a,Multiplication,1,1,Pass,3,Gir,2.6,33.389578677859134,1,1,1.0
131,M3S201b,Multiplication,2,1,Pass,3,Gir,2.6,20.665129407119657,1,2,1.0
131,M3S201c,Multiplication,3,1,Pass,3,Gir,2.6,9.878185581759597,1,3,1.0
131,M3S201d,Multiplication,4,1,Pass,3,Gir,2.6,7.0254447835798395,1,4,1.0
131,M3S201e,Multiplication,5,1,Pass,3,Gir,2.6,51.62504364221337,1,5,1.0
131,M3S201f,Multiplication,6,1,Pass,3,Gir,2.6,51.21847141906816,1,6,1.0
131,M3S201g,Multiplication,7,1,Pass,3,Gir,2.6,57.283720469716606,1,7,1.0
131,M3S201h,Multiplication,8,1,Pass,3,Gir,2.6,54.81287748294158,1,8,1.0
131,M3S201i,Multiplication,9,1,Pass,3,Gir,2.6,42.38062997410621,1,9,1.0
131,M3S201j,Multiplication,10,1,Pass,3,Gir,2.6,29.48327686759979,1,10,1.0
131,M3S202,Subtraction,11,2,Pass,3,Gir,2.6,43.673433342355175,1,11,1.0
131,M3S203,Division,12,0,Fail,3,Gir,2.6,50.52836885294136,1,11,0.9166666666666666
131,M3S501,Geometry,13,3,Pass,3,Gir,2.6,26.613655061277427,1,12,0.9230769230769231
131,M3S601,Data_Analysis,14,3,Pass,3,Gir,2.6,37.29898121799452,1,13,0.9285714285714286
131,M3S301,Missing_Numbers,15,3,Pass,3,Gir,2.6,10.136691013169457,1,14,0.9333333333333333
131,M3S204,Addition,16,4,Pass,3,Gir,2.6,55.94780645742977,1,15,0.9375
131,M3S205,Subtraction,17,1,Pass,3,Gir,2.6,47.41827952332418,1,16,0.9411764705882353
131,M3S101,Word_Problems,18,1,Pass,3,Gir,2.6,19.54633664171918,1,17,0.9444444444444444
131,M3S206,Subtraction,19,3,Pass,3,Gir,2.6,23.404965870756584,1,18,0.9473684210526315
131,M3S207,Multiplication,20,4,Pass,3,Gir,2.6,5.400261272740591,1,19,0.95
131,M3S502,Geometry,21,1,Pass,3,Gir,2.6,13.118549803356782,1,20,0.9523809523809523
131,M3S302,Missing_Numbers,22,1,Pass,3,Gir,2.6,26.323132953971125,1,21,0.9545454545454546
131,M3S102,Logical_Reasoning,23,3,Pass,3,Gir,2.6,30.03226150512713,1,22,0.9565217391304348
131,M3S208,Division,24,2,Pass,3,Gir,2.6,44.4170885849062,1,23,0.9583333333333334
131,M3S602,Coding,25,0,Fail,3,Gir,2.6,33.243515182656694,1,23,0.92
132,M3S201a,Multiplication,1,1,Pass,3,Boy,2.2,56.11006128114618,1,1,1.0
132,M3S201b,Multiplication,2,0,Fail,3,Boy,2.2,38.24298537950652,1,1,0.5
132,M3S201c,Multiplication,3,1,Pass,3,Boy,2.2,43.03565803758592,1,2,0.6666666666666666
132,M3S201d,Multiplication,4,1,Pass,3,Boy,2.2,30.646897855061223,1,3,0.75
132,M3S201e,Multiplication,5,1,Pass,3,Boy,2.2,32.70066316391228,1,4,0.8
132,M3S201f,Multiplication,6,1,Pass,3,Boy,2.2,37.692774431979316,1,5,0.8333333333333334
132,M3S201g,Multiplication,7,1,Pass,3,Boy,2.2,27.27491054132824,1,6,0.8571428571428571
132,M3S201h,Multiplication,8,1,Pass,3,Boy,2.2,39.63174959870373,1,7,0.875
132,M3S201i,Multiplication,9,1,Pass,3,Boy,2.2,35.04857367238455,1,8,0.8888888888888888
132,M3S201j,Multiplication,10,1,Pass,3,Boy,2.2,12.791035331913774,1,9,0.9
132,M3S202,Subtraction,11,3,Pass,3,Boy,2.2,19.419592926752763,1,10,0.9090909090909091
132,M3S203,Division,12,0,Fail,3,Boy,2.2,17.921438088383738,1,10,0.8333333333333334
132,M3S501,Geometry,13,4,Pass,3,Boy,2.2,59.669414962656994,1,11,0.8461538461538461
132,M3S601,Data_Analysis,14,3,Pass,3,Boy,2.2,39.161099823492364,1,12,0.8571428571428571
132,M3S301,Missing_Numbers,15,3,Pass,3,Boy,2.2,22.79921772971956,1,13,0.8666666666666667
132,M3S204,Addition,16,4,Pass,3,Boy,2.2,14.445526431367139,1,14,0.875
132,M3S205,Subtraction,17,4,Pass,3,Boy,2.2,29.31203149922387,1,15,0.8823529411764706
132,M3S101,Word_Problems,18,1,Pass,3,Boy,2.2,6.446680338963553,1,16,0.8888888888888888
132,M3S206,Subtraction,19,3,Pass,3,Boy,2.2,9.568179270589102,1,17,0.8947368421052632
132,M3S207,Multiplication,20,4,Pass,3,Boy,2.2,18.35812525699872,1,18,0.9
132,M3S502,Geometry,21,1,Pass,3,Boy,2.2,28.359947014268123,1,19,0.9047619047619048
132,M3S302,Missing_Numbers,22,2,Pass,3,Boy,2.2,50.84743201456355,1,20,0.9090909090909091
132,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,2.2,57.75799629185684,1,21,0.9130434782608695
132,M3S208,Division,24,0,Fail,3,Boy,2.2,45.838807556423184,1,21,0.875
132,M3S602,Coding,25,0,Fail,3,Boy,2.2,9.242715123317092,1,21,0.84
133,M3S201a,Multiplication,1,1,Pass,3,Boy,2.2,41.96703092342287,1,1,1.0
133,M3S201b,Multiplication,2,1,Pass,3,Boy,2.2,22.346448331939573,1,2,1.0
133,M3S201c,Multiplication,3,1,Pass,3,Boy,2.2,54.06723536151297,1,3,1.0
133,M3S201d,Multiplication,4,1,Pass,3,Boy,2.2,22.553980176844313,1,4,1.0
133,M3S201e,Multiplication,5,1,Pass,3,Boy,2.2,15.505871836964886,1,5,1.0
133,M3S201f,Multiplication,6,1,Pass,3,Boy,2.2,14.167654587029268,1,6,1.0
133,M3S201g,Multiplication,7,0,Fail,3,Boy,2.2,51.551378164920315,1,6,0.8571428571428571
133,M3S201h,Multiplication,8,0,Fail,3,Boy,2.2,59.30418428539372,1,6,0.75
133,M3S201i,Multiplication,9,1,Pass,3,Boy,2.2,49.65825019324324,1,7,0.7777777777777778
133,M3S201j,Multiplication,10,1,Pass,3,Boy,2.2,52.89383710213786,1,8,0.8
133,M3S202,Subtraction,11,3,Pass,3,Boy,2.2,10.631719712079555,1,9,0.8181818181818182
133,M3S203,Division,12,0,Fail,3,Boy,2.2,58.72526260384545,1,9,0.75
133,M3S501,Geometry,13,2,Pass,3,Boy,2.2,56.469966741608,1,10,0.7692307692307693
133,M3S601,Data_Analysis,14,1,Pass,3,Boy,2.2,31.960500538020046,1,11,0.7857142857142857
133,M3S301,Missing_Numbers,15,3,Pass,3,Boy,2.2,56.878249350747026,1,12,0.8
133,M3S204,Addition,16,3,Pass,3,Boy,2.2,54.329314849138974,1,13,0.8125
133,M3S205,Subtraction,17,3,Pass,3,Boy,2.2,20.116781698581107,1,14,0.8235294117647058
133,M3S101,Word_Problems,18,2,Pass,3,Boy,2.2,50.74860230478835,1,15,0.8333333333333334
133,M3S206,Subtraction,19,3,Pass,3,Boy,2.2,40.06682139702012,1,16,0.8421052631578947
133,M3S207,Multiplication,20,3,Pass,3,Boy,2.2,21.59571342355652,1,17,0.85
133,M3S502,Geometry,21,0,Fail,3,Boy,2.2,29.896987365688638,1,17,0.8095238095238095
133,M3S302,Missing_Numbers,22,1,Pass,3,Boy,2.2,55.25059491069373,1,18,0.8181818181818182
133,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,2.2,7.170607874554369,1,19,0.8260869565217391
133,M3S208,Division,24,2,Pass,3,Boy,2.2,37.894118061750625,1,20,0.8333333333333334
133,M3S602,Coding,25,0,Fail,3,Boy,2.2,20.51449050685661,1,20,0.8
134,M3S201a,Multiplication,1,1,Pass,3,Gir,0.4,32.51870224382627,1,1,1.0
134,M3S201b,Multiplication,2,1,Pass,3,Gir,0.4,16.204627981572557,1,2,1.0
134,M3S201c,Multiplication,3,1,Pass,3,Gir,0.4,43.48767526259821,1,3,1.0
134,M3S201d,Multiplication,4,1,Pass,3,Gir,0.4,16.412182214908455,1,4,1.0
134,M3S201e,Multiplication,5,1,Pass,3,Gir,0.4,45.45733510246951,1,5,1.0
134,M3S201f,Multiplication,6,1,Pass,3,Gir,0.4,20.761193850556168,1,6,1.0
134,M3S201g,Multiplication,7,1,Pass,3,Gir,0.4,26.465543828498888,1,7,1.0
134,M3S201h,Multiplication,8,1,Pass,3,Gir,0.4,55.101546208288696,1,8,1.0
134,M3S201i,Multiplication,9,0,Fail,3,Gir,0.4,52.633123400937585,1,8,0.8888888888888888
134,M3S201j,Multiplication,10,0,Fail,3,Gir,0.4,54.75826072273586,1,8,0.8
134,M3S202,Subtraction,11,3,Pass,3,Gir,0.4,49.793886761762536,1,9,0.8181818181818182
134,M3S203,Division,12,3,Pass,3,Gir,0.4,37.70729167635571,1,10,0.8333333333333334
134,M3S501,Geometry,13,4,Pass,3,Gir,0.4,18.71950108623991,1,11,0.8461538461538461
134,M3S601,Data_Analysis,14,2,Pass,3,Gir,0.4,21.332769283627588,1,12,0.8571428571428571
134,M3S301,Missing_Numbers,15,3,Pass,3,Gir,0.4,52.11464577246813,1,13,0.8666666666666667
134,M3S204,Addition,16,2,Pass,3,Gir,0.4,21.914909291438054,1,14,0.875
134,M3S205,Subtraction,17,4,Pass,3,Gir,0.4,40.755310007349024,1,15,0.8823529411764706
134,M3S101,Word_Problems,18,1,Pass,3,Gir,0.4,29.9272893013636,1,16,0.8888888888888888
134,M3S206,Subtraction,19,0,Fail,3,Gir,0.4,30.370188612378964,1,16,0.8421052631578947
134,M3S207,Multiplication,20,0,Fail,3,Gir,0.4,40.31323671955572,1,16,0.8
134,M3S502,Geometry,21,0,Fail,3,Gir,0.4,37.47639854018095,1,16,0.7619047619047619
134,M3S302,Missing_Numbers,22,0,Fail,3,Gir,0.4,49.75286534611841,1,16,0.7272727272727273
134,M3S102,Logical_Reasoning,23,1,Pass,3,Gir,0.4,36.892617526124184,1,17,0.7391304347826086
134,M3S208,Division,24,0,Fail,3,Gir,0.4,20.31587537562233,1,17,0.7083333333333334
134,M3S602,Coding,25,0,Fail,3,Gir,0.4,40.10344675842372,1,17,0.68
135,M3S201a,Multiplication,1,1,Pass,3,Gir,3.8,25.685735601119564,1,1,1.0
135,M3S201b,Multiplication,2,1,Pass,3,Gir,3.8,17.85315289162889,1,2,1.0
135,M3S201c,Multiplication,3,1,Pass,3,Gir,3.8,8.588195019931117,1,3,1.0
135,M3S201d,Multiplication,4,1,Pass,3,Gir,3.8,18.09646090182178,1,4,1.0
135,M3S201e,Multiplication,5,1,Pass,3,Gir,3.8,53.86222823682929,1,5,1.0
135,M3S201f,Multiplication,6,1,Pass,3,Gir,3.8,46.61499358205231,1,6,1.0
135,M3S201g,Multiplication,7,1,Pass,3,Gir,3.8,44.016972125140505,1,7,1.0
135,M3S201h,Multiplication,8,1,Pass,3,Gir,3.8,27.231931607227004,1,8,1.0
135,M3S201i,Multiplication,9,0,Fail,3,Gir,3.8,9.855414992208484,1,8,0.8888888888888888
135,M3S201j,Multiplication,10,0,Fail,3,Gir,3.8,15.78335800251315,1,8,0.8
135,M3S202,Subtraction,11,3,Pass,3,Gir,3.8,41.99925338373916,1,9,0.8181818181818182
135,M3S203,Division,12,3,Pass,3,Gir,3.8,53.47433368003,1,10,0.8333333333333334
135,M3S501,Geometry,13,4,Pass,3,Gir,3.8,6.413474569515174,1,11,0.8461538461538461
135,M3S601,Data_Analysis,14,3,Pass,3,Gir,3.8,46.714580632951176,1,12,0.8571428571428571
135,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.8,56.9728551788015,1,13,0.8666666666666667
135,M3S204,Addition,16,4,Pass,3,Gir,3.8,22.912038213621805,1,14,0.875
135,M3S205,Subtraction,17,4,Pass,3,Gir,3.8,58.45308416010485,1,15,0.8823529411764706
135,M3S101,Word_Problems,18,0,Fail,3,Gir,3.8,16.789572797940192,1,15,0.8333333333333334
135,M3S206,Subtraction,19,3,Pass,3,Gir,3.8,53.42316514507251,1,16,0.8421052631578947
135,M3S207,Multiplication,20,4,Pass,3,Gir,3.8,21.069109225856273,1,17,0.85
135,M3S502,Geometry,21,2,Pass,3,Gir,3.8,42.205202775200014,1,18,0.8571428571428571
135,M3S302,Missing_Numbers,22,2,Pass,3,Gir,3.8,12.392536173451,1,19,0.8636363636363636
135,M3S102,Logical_Reasoning,23,2,Pass,3,Gir,3.8,53.261279833258875,1,20,0.8695652173913043
135,M3S208,Division,24,3,Pass,3,Gir,3.8,48.75054222497349,1,21,0.875
135,M3S602,Coding,25,0,Fail,3,Gir,3.8,36.46522226297714,1,21,0.84
136,M3S201a,Multiplication,1,1,Pass,3,Boy,3.0,44.73509419343855,1,1,1.0
136,M3S201b,Multiplication,2,1,Pass,3,Boy,3.0,54.840926235353855,1,2,1.0
136,M3S201c,Multiplication,3,1,Pass,3,Boy,3.0,31.038527035297214,1,3,1.0
136,M3S201d,Multiplication,4,1,Pass,3,Boy,3.0,37.71728089430329,1,4,1.0
136,M3S201e,Multiplication,5,1,Pass,3,Boy,3.0,16.468427112570957,1,5,1.0
136,M3S201f,Multiplication,6,1,Pass,3,Boy,3.0,18.956246390049678,1,6,1.0
136,M3S201g,Multiplication,7,1,Pass,3,Boy,3.0,26.822970116030614,1,7,1.0
136,M3S201h,Multiplication,8,1,Pass,3,Boy,3.0,13.652813028007396,1,8,1.0
136,M3S201i,Multiplication,9,1,Pass,3,Boy,3.0,36.91532915676756,1,9,1.0
136,M3S201j,Multiplication,10,0,Fail,3,Boy,3.0,21.761603442282333,1,9,0.9
136,M3S202,Subtraction,11,3,Pass,3,Boy,3.0,50.86689920785096,1,10,0.9090909090909091
136,M3S203,Division,12,3,Pass,3,Boy,3.0,54.51274553724646,1,11,0.9166666666666666
136,M3S501,Geometry,13,5,Pass,3,Boy,3.0,34.069316299140084,1,12,0.9230769230769231
136,M3S601,Data_Analysis,14,3,Pass,3,Boy,3.0,37.691598032742995,1,13,0.9285714285714286
136,M3S301,Missing_Numbers,15,2,Pass,3,Boy,3.0,43.85586000625048,1,14,0.9333333333333333
136,M3S204,Addition,16,4,Pass,3,Boy,3.0,32.91379104024065,1,15,0.9375
136,M3S205,Subtraction,17,4,Pass,3,Boy,3.0,54.7245074915981,1,16,0.9411764705882353
136,M3S101,Word_Problems,18,0,Fail,3,Boy,3.0,24.921887765910277,1,16,0.8888888888888888
136,M3S206,Subtraction,19,2,Pass,3,Boy,3.0,33.89359141849344,1,17,0.8947368421052632
136,M3S207,Multiplication,20,4,Pass,3,Boy,3.0,8.263993005275918,1,18,0.9
136,M3S502,Geometry,21,0,Fail,3,Boy,3.0,25.89132448623041,1,18,0.8571428571428571
136,M3S302,Missing_Numbers,22,2,Pass,3,Boy,3.0,29.760473898148565,1,19,0.8636363636363636
136,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,3.0,39.37571040716183,1,20,0.8695652173913043
136,M3S208,Division,24,1,Pass,3,Boy,3.0,25.262181315552546,1,21,0.875
136,M3S602,Coding,25,0,Fail,3,Boy,3.0,18.123454895155373,1,21,0.84
137,M3S201a,Multiplication,1,1,Pass,3,Gir,3.6,16.00806721291322,1,1,1.0
137,M3S201b,Multiplication,2,1,Pass,3,Gir,3.6,30.689848041185016,1,2,1.0
137,M3S201c,Multiplication,3,1,Pass,3,Gir,3.6,24.00855282303306,1,3,1.0
137,M3S201d,Multiplication,4,1,Pass,3,Gir,3.6,7.166242217081017,1,4,1.0
137,M3S201e,Multiplication,5,1,Pass,3,Gir,3.6,35.15670729534773,1,5,1.0
137,M3S201f,Multiplication,6,1,Pass,3,Gir,3.6,18.00963329773868,1,6,1.0
137,M3S201g,Multiplication,7,1,Pass,3,Gir,3.6,45.46753579591336,1,7,1.0
137,M3S201h,Multiplication,8,1,Pass,3,Gir,3.6,8.206370694071085,1,8,1.0
137,M3S201i,Multiplication,9,1,Pass,3,Gir,3.6,51.32113375624704,1,9,1.0
137,M3S201j,Multiplication,10,1,Pass,3,Gir,3.6,19.408551159712907,1,10,1.0
137,M3S202,Subtraction,11,3,Pass,3,Gir,3.6,6.092126304693734,1,11,1.0
137,M3S203,Division,12,3,Pass,3,Gir,3.6,20.083385202698555,1,12,1.0
137,M3S501,Geometry,13,5,Pass,3,Gir,3.6,38.097422959155814,1,13,1.0
137,M3S601,Data_Analysis,14,3,Pass,3,Gir,3.6,42.87428596401833,1,14,1.0
137,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.6,39.09392613979591,1,15,1.0
137,M3S204,Addition,16,4,Pass,3,Gir,3.6,38.928720995426445,1,16,1.0
137,M3S205,Subtraction,17,4,Pass,3,Gir,3.6,32.36899553957217,1,17,1.0
137,M3S101,Word_Problems,18,2,Pass,3,Gir,3.6,30.399381119478402,1,18,1.0
137,M3S206,Subtraction,19,3,Pass,3,Gir,3.6,52.15899070870784,1,19,1.0
137,M3S207,Multiplication,20,4,Pass,3,Gir,3.6,8.546257983275167,1,20,1.0
137,M3S502,Geometry,21,3,Pass,3,Gir,3.6,48.7616573501752,1,21,1.0
137,M3S302,Missing_Numbers,22,2,Pass,3,Gir,3.6,8.418676452126892,1,22,1.0
137,M3S102,Logical_Reasoning,23,2,Pass,3,Gir,3.6,12.802140886684708,1,23,1.0
137,M3S208,Division,24,3,Pass,3,Gir,3.6,14.645815943482004,1,24,1.0
137,M3S602,Coding,25,1,Pass,3,Gir,3.6,28.82390866407064,1,25,1.0
138,M3S201a,Multiplication,1,1,Pass,3,Gir,3.6,28.64238863114917,1,1,1.0
138,M3S201b,Multiplication,2,1,Pass,3,Gir,3.6,43.64788530336857,1,2,1.0
138,M3S201c,Multiplication,3,1,Pass,3,Gir,3.6,38.30956248643699,1,3,1.0
138,M3S201d,Multiplication,4,0,Fail,3,Gir,3.6,31.294977818641613,1,3,0.75
138,M3S201e,Multiplication,5,1,Pass,3,Gir,3.6,37.70866885152068,1,4,0.8
138,M3S201f,Multiplication,6,0,Fail,3,Gir,3.6,56.00683931647591,1,4,0.6666666666666666
138,M3S201g,Multiplication,7,1,Pass,3,Gir,3.6,17.550092938674002,1,5,0.7142857142857143
138,M3S201h,Multiplication,8,1,Pass,3,Gir,3.6,32.29528184954442,1,6,0.75
138,M3S201i,Multiplication,9,0,Fail,3,Gir,3.6,6.119799475264182,1,6,0.6666666666666666
138,M3S201j,Multiplication,10,0,Fail,3,Gir,3.6,48.77913450701898,1,6,0.6
138,M3S202,Subtraction,11,3,Pass,3,Gir,3.6,48.59821539063528,1,7,0.6363636363636364
138,M3S203,Division,12,3,Pass,3,Gir,3.6,48.51103199988104,1,8,0.6666666666666666
138,M3S501,Geometry,13,4,Pass,3,Gir,3.6,21.042425261517945,1,9,0.6923076923076923
138,M3S601,Data_Analysis,14,3,Pass,3,Gir,3.6,33.30206064481132,1,10,0.7142857142857143
138,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.6,19.70432611446587,1,11,0.7333333333333333
138,M3S204,Addition,16,4,Pass,3,Gir,3.6,16.32879393244609,1,12,0.75
138,M3S205,Subtraction,17,3,Pass,3,Gir,3.6,59.653491749353904,1,13,0.7647058823529411
138,M3S101,Word_Problems,18,2,Pass,3,Gir,3.6,7.9990893380122365,1,14,0.7777777777777778
138,M3S206,Subtraction,19,3,Pass,3,Gir,3.6,31.340768476111702,1,15,0.7894736842105263
138,M3S207,Multiplication,20,4,Pass,3,Gir,3.6,45.85253344549174,1,16,0.8
138,M3S502,Geometry,21,0,Fail,3,Gir,3.6,28.30543980371317,1,16,0.7619047619047619
138,M3S302,Missing_Numbers,22,2,Pass,3,Gir,3.6,55.365266921605766,1,17,0.7727272727272727
138,M3S102,Logical_Reasoning,23,1,Pass,3,Gir,3.6,43.1200798414898,1,18,0.782608695652174
138,M3S208,Division,24,2,Pass,3,Gir,3.6,55.7798043035459,1,19,0.7916666666666666
138,M3S602,Coding,25,0,Fail,3,Gir,3.6,54.48192137588242,1,19,0.76
139,M3S201a,Multiplication,1,1,Pass,3,Boy,2.4,57.54068067112344,1,1,1.0
139,M3S201b,Multiplication,2,1,Pass,3,Boy,2.4,24.51160743513256,1,2,1.0
139,M3S201c,Multiplication,3,1,Pass,3,Boy,2.4,40.22299586108855,1,3,1.0
139,M3S201d,Multiplication,4,1,Pass,3,Boy,2.4,21.337886375050658,1,4,1.0
139,M3S201e,Multiplication,5,1,Pass,3,Boy,2.4,33.98918432708509,1,5,1.0
139,M3S201f,Multiplication,6,1,Pass,3,Boy,2.4,37.97464623079887,1,6,1.0
139,M3S201g,Multiplication,7,1,Pass,3,Boy,2.4,27.315586454605672,1,7,1.0
139,M3S201h,Multiplication,8,0,Fail,3,Boy,2.4,8.521732503494716,1,7,0.875
139,M3S201i,Multiplication,9,0,Fail,3,Boy,2.4,11.800761280555568,1,7,0.7777777777777778
139,M3S201j,Multiplication,10,1,Pass,3,Boy,2.4,11.873901196673827,1,8,0.8
139,M3S202,Subtraction,11,3,Pass,3,Boy,2.4,8.617233216411172,1,9,0.8181818181818182
139,M3S203,Division,12,3,Pass,3,Boy,2.4,50.39284327040303,1,10,0.8333333333333334
139,M3S501,Geometry,13,3,Pass,3,Boy,2.4,58.4563323222549,1,11,0.8461538461538461
139,M3S601,Data_Analysis,14,3,Pass,3,Boy,2.4,8.502802651103188,1,12,0.8571428571428571
139,M3S301,Missing_Numbers,15,3,Pass,3,Boy,2.4,36.481337699035706,1,13,0.8666666666666667
139,M3S204,Addition,16,4,Pass,3,Boy,2.4,36.61688149162203,1,14,0.875
139,M3S205,Subtraction,17,4,Pass,3,Boy,2.4,32.791618681390915,1,15,0.8823529411764706
139,M3S101,Word_Problems,18,2,Pass,3,Boy,2.4,26.81173342226438,1,16,0.8888888888888888
139,M3S206,Subtraction,19,2,Pass,3,Boy,2.4,53.26324522784527,1,17,0.8947368421052632
139,M3S207,Multiplication,20,4,Pass,3,Boy,2.4,7.5677356332106225,1,18,0.9
139,M3S502,Geometry,21,3,Pass,3,Boy,2.4,32.92857434966241,1,19,0.9047619047619048
139,M3S302,Missing_Numbers,22,2,Pass,3,Boy,2.4,45.276750562677755,1,20,0.9090909090909091
139,M3S102,Logical_Reasoning,23,1,Pass,3,Boy,2.4,47.934930423130226,1,21,0.9130434782608695
139,M3S208,Division,24,3,Pass,3,Boy,2.4,18.32227803774738,1,22,0.9166666666666666
139,M3S602,Coding,25,0,Fail,3,Boy,2.4,32.87722233465393,1,22,0.88
140,M3S201a,Multiplication,1,1,Pass,3,Gir,3.6,56.52218580773168,1,1,1.0
140,M3S201b,Multiplication,2,1,Pass,3,Gir,3.6,23.498965368821295,1,2,1.0
140,M3S201c,Multiplication,3,1,Pass,3,Gir,3.6,53.116083313043234,1,3,1.0
140,M3S201d,Multiplication,4,1,Pass,3,Gir,3.6,10.947899662042683,1,4,1.0
140,M3S201e,Multiplication,5,1,Pass,3,Gir,3.6,41.544896900192384,1,5,1.0
140,M3S201f,Multiplication,6,1,Pass,3,Gir,3.6,9.866168847457512,1,6,1.0
140,M3S201g,Multiplication,7,1,Pass,3,Gir,3.6,5.27728318068471,1,7,1.0
140,M3S201h,Multiplication,8,1,Pass,3,Gir,3.6,42.98108396033337,1,8,1.0
140,M3S201i,Multiplication,9,1,Pass,3,Gir,3.6,50.740791893342845,1,9,1.0
140,M3S201j,Multiplication,10,1,Pass,3,Gir,3.6,52.23414545692938,1,10,1.0
140,M3S202,Subtraction,11,2,Pass,3,Gir,3.6,36.988741468561216,1,11,1.0
140,M3S203,Division,12,2,Pass,3,Gir,3.6,43.90394398796838,1,12,1.0
140,M3S501,Geometry,13,5,Pass,3,Gir,3.6,26.789303112554087,1,13,1.0
140,M3S601,Data_Analysis,14,3,Pass,3,Gir,3.6,43.501435574202034,1,14,1.0
140,M3S301,Missing_Numbers,15,3,Pass,3,Gir,3.6,36.25092981894171,1,15,1.0
140,M3S204,Addition,16,4,Pass,3,Gir,3.6,26.493624058004567,1,16,1.0
140,M3S205,Subtraction,17,3,Pass,3,Gir,3.6,17.673368547467796,1,17,1.0
140,M3S101,Word_Problems,18,2,Pass,3,Gir,3.6,38.26200593533433,1,18,1.0
140,M3S206,Subtraction,19,3,Pass,3,Gir,3.6,31.7392495196735,1,19,1.0
140,M3S207,Multiplication,20,4,Pass,3,Gir,3.6,41.186021066698565,1,20,1.0
140,M3S502,Geometry,21,0,Fail,3,Gir,3.6,8.134783778610325,1,20,0.9523809523809523
140,M3S302,Missing_Numbers,22,1,Pass,3,Gir,3.6,22.096244873221174,1,21,0.9545454545454546
140,M3S102,Logical_Reasoning,23,3,Pass,3,Gir,3.6,55.52791052439088,1,22,0.9565217391304348
140,M3S208,Division,24,3,Pass,3,Gir,3.6,5.4983097449827865,1,23,0.9583333333333334
140,M3S602,Coding,25,0,Fail,3,Gir,3.6,32.237723222475346,1,23,0.92
141,M3S201a,Multiplication,1,0,Fail,3,Gir,2.8,36.334951512502336,1,0,0.0
141,M3S201b,Multiplication,2,0,Fail,3,Gir,2.8,36.73037672584803,1,0,0.0
141,M3S201c,Multiplication,3,1,Pass,3,Gir,2.8,29.572478200880393,1,1,0.3333333333333333
141,M3S201d,Multiplication,4,1,Pass,3,Gir,2.8,9.52211584580833,1,2,0.5
141,M3S201e,Multiplication,5,0,Fail,3,Gir,2.8,5.033059048750813,1,2,0.4
