student_id,exercise_id,category,order,score,max,normalized_score,reward,flag_score_exceeds_max,grade,sex,mean_perception,ver_oplm,ver_da,digiarvi_version,school_lang,home_lang,strong_lang,friend_lang,home_school_lang_match,missing_all,missing_beginning30,missing_last50,pSUM,SUM_Rally,SUM,STD_TOTAL_theta_25,T10_TOTAL_theta_25
3,M3S201i,Multiplication,9,1,1,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S201j,Multiplication,10,0,1,0.0,0.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S202,Subtraction,11,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S203,Division,12,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S501,Geometry,13,3,5,0.6,0.6,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S601,Data_Analysis,14,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S301,Missing_Numbers,15,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S204,Addition,16,4,4,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S205,Subtraction,17,4,4,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S101,Word_Problems,18,2,2,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S206,Subtraction,19,3,3,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S207,Multiplication,20,4,4,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S502,Geometry,21,2,3,0.6666666666666666,0.6666666666666666,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
3,M3S302,Missing_Numbers,22,2,2,1.0,1.0,0,3,Boy,3.0,1,3lk_FI_V1,1,Finnish,Finni,Finni,Finnish,0.0,0.0,0.0,0.0,84.21052631578947,8.0,48,-1.679,332.1
