timestamp,model,reward,vpr,vpr_pct,regret,regret_ratio,regret_ratio_pct,seed,env_type,reward_base,reward_shaping,reward_norm,reward_base_pct,reward_norm_pct,reward_base_contrib,reward_mastery,reward_motivation,reward_base_contrib_pct,reward_mastery_pct,reward_motivation_pct,hybrid_base_share_pct,hybrid_mastery_share_pct,hybrid_motivation_share_pct,mask_violations,mask_violation_rate,term_improve,term_deficit,term_spacing,term_diversity,term_challenge,speed_threshold_norm,speed_steps_to_threshold_mean,speed_steps_to_threshold_median,speed_success_rate,ep_return_mean,ep_return_std,ep_return_mean_norm_across_models,variant,scalability_reward_ratio,scalability_ep_return_ratio,adaptability_reward_ratio,adaptability_ep_return_ratio,speed_steps_to_threshold_mean_agg,speed_success_rate_agg,scalability_ep_return_ratio_agg,adaptability_ep_return_ratio_agg,scalability_reward_ratio_agg,adaptability_reward_ratio_agg,axis_accuracy,axis_consistency,axis_speed,axis_scalability,axis_adaptability,model_base,reward_correct_w,reward_score_w,hybrid_base_w,hybrid_mastery_w,hybrid_motivation_w,rew_improve_w,rew_deficit_w,rew_spacing_w,rew_diversity_w,rew_challenge_w,ema_alpha,need_threshold,spacing_window,diversity_recent_k,challenge_target,challenge_band,invalid_penalty,student_fraction
2025-09-03T14:34:29.835872+00:00,A2C__seed123__adaptpost,0.878873142393087,1.0,100.0,0.40305160054736994,0.3102685771722462,31.026857717224622,123,interactive,0.6852343750000003,0.1936387673930819,0.4394365711965435,68.52343750000003,43.94365711965435,0.6852343750000003,0.1297021354486406,0.06393663194444635,68.52343750000003,12.970213544864059,6.393663194444635,77.96738140548621,14.757776656534768,7.274841937979017,0.0,0.0,0.17079896280949516,0.05692142418661752,0.5,0.5,0.25957754629629143,0.7,6.5,5.0,0.4,21.092955417434005,5.384415066192803,,adapt_post,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed456__base,0.8664419752020678,1.0,100.0,0.4431162297080739,0.3382410729589005,33.82410729589005,456,interactive,0.6771736111111127,0.18926836409095812,0.4332209876010339,67.71736111111127,43.32209876010339,0.6771736111111127,0.12666159325762197,0.06260677083333215,67.71736111111127,12.666159325762196,6.260677083333214,78.15567925978957,14.618589228445755,7.225731511764691,0.0,0.0,0.1621116994065873,0.056921424186617386,0.5,0.5,0.25071180555555594,0.7,9.444444444444445,9.0,0.09,20.7946074048496,4.59126697220978,,base,0.9307980319039786,0.9307980319039986,0.9654836140386561,0.9654836140386538,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed456__scalesmall,0.8064824852770806,1.0,100.0,0.45808276313998425,0.35642990660427404,35.6429906604274,456,interactive,0.626266203703703,0.1802162815733983,0.4032412426385403,62.626620370370304,40.324124263854024,0.626266203703703,0.11849405935116827,0.061722222222220714,62.626620370370304,11.849405935116827,6.1722222222220715,77.65403652734378,14.692700897336412,7.653262575319802,0.0,0.0,0.1397409194580586,0.05595639297385454,0.5,0.5,0.24481481481481515,0.7,16.682539682539684,21.0,0.21,19.355579646650323,4.8158931846780755,,scalability_small,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,0.5
2025-09-03T14:34:29.835872+00:00,A2C__seed456__adaptpre,0.8771819491604018,1.0,100.0,0.43647401028877625,0.33349943476815835,33.34994347681584,456,interactive,0.6869270833333337,0.1902548658270678,0.43859097458020097,68.69270833333337,43.859097458020095,0.6869270833333337,0.12704197520206784,0.0632128906250002,68.69270833333337,12.704197520206783,6.3212890625000195,78.31067248828236,14.482967339178213,7.206360172539422,0.0,0.0,0.16319850496214502,0.05692142418661752,0.5,0.5,0.2547526041666668,0.7,9.428571428571429,9.0,0.0875,21.0523667798496,4.186493614229826,,adapt_pre,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed456__adaptpost,0.8469047984448574,1.0,100.0,0.4848545831095223,0.3632564977999357,36.32564977999357,456,interactive,0.6587673611111112,0.18813743733374103,0.4234523992224287,65.87673611111113,42.345239922242875,0.6587673611111112,0.12594993733374402,0.06218750000000192,65.87673611111113,12.594993733374402,6.218750000000192,77.78529089937659,14.87179403930898,7.342915061314416,0.0,0.0,0.16007839676693317,0.05692142418661752,0.5,0.5,0.24791666666666246,0.7,16.285714285714285,21.0,0.4375,20.325715162676488,4.96855243671977,,adapt_post,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed789__base,0.904408934204702,1.0,100.0,0.3793024520837662,0.2885688665810842,28.856886658108422,789,interactive,0.7097291666666679,0.19467976753802763,0.452204467102351,70.97291666666679,45.2204467102351,0.7097291666666679,0.1306120592046932,0.06406770833333217,70.97291666666679,13.061205920469321,6.4067708333332165,78.47436483926154,14.441703776350801,7.083931384387656,0.0,0.0,0.1733987449696457,0.056921424186617386,0.5,0.5,0.2604513888888894,0.7,22.67924528301887,24.0,0.17666666666666667,21.70581442091262,3.995616516979022,,base,0.9110026130599449,0.9110026130599505,0.9570371277583583,0.9570371277583549,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed789__scalesmall,0.8239189023352433,1.0,100.0,0.41375124719158024,0.32452582062236285,32.45258206223628,789,interactive,0.6372013888888891,0.1867175134463557,0.41195945116762167,63.72013888888891,41.19594511676217,0.6372013888888891,0.12629824261301398,0.06041927083333154,63.72013888888891,12.629824261301398,6.041927083333154,77.33787719675664,15.328965296832815,7.333157506410534,0.0,0.0,0.1586889127178659,0.059306066176470634,0.5,0.5,0.23612847222222297,0.7,20.666666666666668,18.0,0.09,19.77405365604575,5.759894149565773,,scalability_small,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,0.5
2025-09-03T14:34:29.835872+00:00,A2C__seed789__adaptpre,0.9083723182998275,1.0,100.0,0.3837586577750924,0.2906224552806789,29.062245528067894,789,interactive,0.712977430555555,0.19539488774427166,0.4541861591499138,71.2977430555555,45.41861591499138,0.712977430555555,0.13159280441093857,0.06380208333333365,71.2977430555555,13.159280441093857,6.380208333333365,78.48955942316837,14.486659463295492,7.02378111353614,0.0,0.0,0.17620087413034646,0.05692142418661752,0.5,0.5,0.2586805555555556,0.7,22.125,24.0,0.2,21.80093563919582,4.136385011372845,,adapt_pre,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__seed789__adaptpost,0.869346034440868,1.0,100.0,0.4197771247378261,0.32094908881022144,32.09490888102214,789,interactive,0.6776822916666667,0.191663742774195,0.434673017220434,67.76822916666667,43.4673017220434,0.6776822916666667,0.12767502749642018,0.06398871527777968,67.76822916666667,12.767502749642018,6.398871527777968,77.95311243382258,14.686330004200956,7.360557561976458,0.0,0.0,0.16500722580315164,0.05692142418661752,0.5,0.5,0.25992476851851354,0.7,11.10344827586207,7.0,0.3625,20.864304826580724,4.900588283322476,,adapt_post,,,,,,,,,,,,,,,,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
2025-09-03T14:34:29.835872+00:00,A2C__AGG,,,,,,,multi,interactive,,,,,,,,,,,,,,,,,,,,,,,,,,20.932913107052723,0.5828711974819991,0.9865639157040975,aggregate,,,,,12.621476822734685,0.14888888888888888,0.9572783586434864,0.9839930128038411,0.9572783586434762,0.9839930128038429,98.65639157040975,0.0,35.755291220141004,100.0,98.3993012803843,A2C,0.0,1.0,1.0,1.0,1.0,0.35,0.35,0.1,0.05,0.15,0.3,0.6,16,10,0.7,0.4,-0.1,1.0
